grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass
green_trees,,,,green_trees,green_trees,,,,,,,,,,,,,,,,,green_trees,,,,,,,,,,green_trees,,,,,,,,,,,,green_trees,,,,,,,,,,,,green_trees,,,,,,,,,,green_trees
grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass
green_trees,,,,green_trees,green_trees,,,,,,,,,,,,,,,,,green_trees,,,,,,,,,,green_trees,,,,,,,,,,,,green_trees,,,,,,,,,,,,green_trees,,,,,,,,,,green_trees
grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass
green_trees,,,,green_trees,green_trees,,,,,,,,,,,,,,,,,green_trees,,,,,,green_trees,,,,green_trees,,,,,,,,,,,,green_trees,,,,,,,,,,,,green_trees,,,,,,,,,,green_trees
grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass
green_trees,,,,green_trees,green_trees,,,,green_trees,,,,,,,,,,,,,green_trees,,,,,,green_trees,,,,green_trees,,,,,,,,,,,,green_trees,,,,,,,,,,,,green_trees,,,,,,,,,,green_trees
grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass
green_trees,,,,green_trees,green_trees,,,,green_trees,,,,,,green_trees,,,,,,,green_trees,,,,,,green_trees,,,,green_trees,,,,green_trees,green_trees,green_trees,green_trees,green_trees,green_trees,green_trees,green_trees,green_trees,,,,,,,,,,,,green_trees,,,,,,,,,,green_trees
grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass
green_trees,,,,green_trees,green_trees,,,,green_trees,,,,,,green_trees,,,,,,,green_trees,,,,,,green_trees,,,,green_trees,,,,,,,,,,,,,,,,,green_trees,green_trees,,,,,,green_trees,,,,,,,,,,green_trees
grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass
green_trees,,,,green_trees,green_trees,,,,green_trees,,,,,,green_trees,,,,,,,green_trees,,,,,,green_trees,,,,green_trees,,,,,,,,,,,,,,,,,green_trees,green_trees,,,,,,green_trees,,,,,,,,,,green_trees
grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass
green_trees,,,,green_trees,green_trees,,,,green_trees,,,,,,green_trees,,,,,,,green_trees,,,,,,green_trees,,,,green_trees,,,,,,,,,,,,,,,,,green_trees,green_trees,,,,,,green_trees,,,,,,,,,,green_trees
grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass
green_trees,,,,green_trees,green_trees,,,,green_trees,,,,,,green_trees,,,,,,,green_trees,,,,,,green_trees,,,,green_trees,,,,,,,,,,,,,,,,,green_trees,green_trees,,,,,,green_trees,,,,,,,,,,green_trees
grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass
green_trees,,,,green_trees,green_trees,,,,green_trees,,,,,,green_trees,,,,,,,green_trees,,,,,,green_trees,,,,green_trees,green_trees,green_trees,green_trees,green_trees,green_trees,green_trees,green_trees,green_trees,green_trees,green_trees,green_trees,green_trees,,,,,green_trees,green_trees,,,,,,green_trees,green_trees,green_trees,green_trees,green_trees,green_trees,green_trees,green_trees,,,green_trees
grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass
green_trees,,,,green_trees,green_trees,,,,green_trees,,,,,,green_trees,,,,,,,green_trees,,,,,,green_trees,,,,,,,green_trees,,,,,,,,,,,,,,green_trees,green_trees,,,,,,green_trees,,,,,,,,,,green_trees
grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass
green_trees,,,,green_trees,green_trees,,,,green_trees,,,,,,green_trees,,,,,,,green_trees,,,,,,green_trees,,,,,,,green_trees,,,,,,,,,,,,,,green_trees,green_trees,,,,,,green_trees,,,,,,,,,,green_trees
grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass
green_trees,,,,green_trees,green_trees,,,,green_trees,,,green_trees,green_trees,green_trees,green_trees,,,,,,,green_trees,,,,,,green_trees,,,,,,,green_trees,,,,,,,,,,,,,,green_trees,green_trees,,,,,,green_trees,,,,,,,,,,green_trees
grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass
green_trees,,,,green_trees,green_trees,,,,green_trees,,,green_trees,green_trees,green_trees,green_trees,,,,,,,green_trees,,,,,,green_trees,,,,,,,green_trees,,,,,,,,,,,,,,green_trees,green_trees,,,,,,green_trees,,,,,,,,,,green_trees
grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass
green_trees,,,,green_trees,green_trees,,,,green_trees,,,,,,green_trees,,,,,,,green_trees,,,,,,green_trees,,,,,,,green_trees,,,,,,,,,,,,,,green_trees,green_trees,,,,,,green_trees,,,,,,,,,,green_trees
grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass
green_trees,,,,green_trees,green_trees,,,,green_trees,,,,,,green_trees,,,,,,,green_trees,,,,,,green_trees,,,,,,,green_trees,,,,,,,,,,,,,,green_trees,green_trees,,,,,,green_trees,,,,,,,,,,green_trees
grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass
green_trees,,,,green_trees,green_trees,,,,green_trees,,,,,,green_trees,,,,,,,green_trees,,,,,,green_trees,,,,,,,green_trees,,,,,,,,,,,,,,green_trees,green_trees,,,,,,green_trees,,,,,,,,,,green_trees
grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass
green_trees,,,,green_trees,green_trees,,,,green_trees,,,,,,green_trees,,,,,,,green_trees,,,,,,green_trees,,,,,,,green_trees,,,,,,,,,,,,,,green_trees,green_trees,,,,,,green_trees,,,,,,,,,,green_trees
grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass
green_trees,,,,green_trees,green_trees,,,,green_trees,,,,,,green_trees,,,,,,,green_trees,,,,,,green_trees,,,,,,,green_trees,,,,,,,,,,,,,,green_trees,green_trees,,,,,,green_trees,,,green_trees,green_trees,green_trees,green_trees,green_trees,green_trees,green_trees,green_trees
grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass
green_trees,,,,green_trees,green_trees,,,,green_trees,,,,,,green_trees,,,,,,,green_trees,,,,,,green_trees,,,,,,,green_trees,,,,,,,,,,,,,,green_trees,green_trees,,,,,,green_trees,,,,,,,,,,green_trees
grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass
green_trees,,,,green_trees,green_trees,,,,green_trees,,,,,,green_trees,,,,,,,green_trees,,,,,,green_trees,,,,,,,green_trees,,,,,,,,,,,,,,green_trees,green_trees,,,,,,green_trees,,,,,,,,,,green_trees
grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass
green_trees,,,,green_trees,green_trees,,,,green_trees,,,,,,green_trees,,,,,,,green_trees,,,,,,green_trees,,,,,,,green_trees,,,,,,,,,green_trees,green_trees,green_trees,green_trees,green_trees,green_trees,green_trees,green_trees,green_trees,green_trees,,,green_trees,,,,,,,,,,green_trees
grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass
green_trees,,,,green_trees,green_trees,,,,green_trees,,,,,,green_trees,,,,,,,green_trees,,,,,,green_trees,,,,,,,green_trees,,,,,,,,,green_trees,,,,,,,,,green_trees,,,green_trees,,,,,,,,,,green_trees
grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass
green_trees,,,,green_trees,green_trees,,,,green_trees,,,,,,green_trees,,,,,,,green_trees,,,,,,green_trees,,,,,,,green_trees,,,,,,,,,green_trees,,,,,,,,,green_trees,,,green_trees,,,,,,,,,,green_trees
grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass
green_trees,,,,green_trees,green_trees,green_trees,green_trees,green_trees,green_trees,green_trees,green_trees,green_trees,green_trees,green_trees,green_trees,green_trees,green_trees,green_trees,green_trees,,,green_trees,,,,,,green_trees,,,,,,,green_trees,,,,,,,,,green_trees,,,,,,,,,green_trees,,,green_trees,,,green_trees,green_trees,green_trees,green_trees,green_trees,,,green_trees
grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass
green_trees,,,,green_trees,green_trees,green_trees,green_trees,green_trees,green_trees,green_trees,green_trees,green_trees,green_trees,green_trees,green_trees,green_trees,green_trees,green_trees,green_trees,,,green_trees,,,,,,green_trees,,,,,,,green_trees,,,,,,,,,green_trees,,,,,,,,,green_trees,,,green_trees,,,,,,,green_trees,,,green_trees
grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass
green_trees,,,,green_trees,green_trees,green_trees,green_trees,green_trees,green_trees,green_trees,green_trees,green_trees,green_trees,green_trees,green_trees,green_trees,green_trees,green_trees,green_trees,,,green_trees,,,,,,green_trees,,,,,,,green_trees,,,,,,,,,green_trees,,,,,,,,,green_trees,,,green_trees,,,,,,,green_trees,,,green_trees
grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass
green_trees,,,,green_trees,green_trees,,,,,,,green_trees,,,,,,,,,,green_trees,,,,,,green_trees,,,,,,,green_trees,,,,,,,,,green_trees,,,,,,,,,green_trees,,,green_trees,,,,,,,green_trees,,,green_trees
grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass
green_trees,,,,green_trees,green_trees,,,,,,,green_trees,,,,,,,,,,green_trees,,,,,,green_trees,,,,,,,green_trees,,,,,,,,,green_trees,,,,,,,,,green_trees,,,green_trees,,,,,,,green_trees,,,green_trees
grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass
green_trees,,,,green_trees,green_trees,,,,,,,green_trees,,,,,,,,,,green_trees,,,,,,green_trees,,,,,,,green_trees,,,,,,,,,green_trees,,,,,,,,,green_trees,,,green_trees,,,,,,,green_trees,,,green_trees
grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass
green_trees,,,,green_trees,green_trees,,,,,,,green_trees,,,,,,,,,,green_trees,,,,,,green_trees,,,,,,,green_trees,,,,,,,,,green_trees,,,,,,,,,green_trees,,,green_trees,,,,,,,green_trees,,,green_trees
grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass
green_trees,,,,green_trees,green_trees,,,,,,,green_trees,,,,,,,,,,green_trees,,,,,,green_trees,,,,,,,green_trees,,,,,,,,,green_trees,,,,,,,,,green_trees,,,green_trees,,,,,,,green_trees,,,green_trees
grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass
green_trees,,,,green_trees,green_trees,,,,,,,green_trees,,,,,,,,,,green_trees,,,,,,green_trees,,,,,,,green_trees,,,,,,,,,green_trees,,,,,green_trees,green_trees,green_trees,green_trees,green_trees,,,green_trees,,,,,,,green_trees,,,green_trees
grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass
green_trees,,,,green_trees,green_trees,,,,,,,green_trees,,,,,,,,,,green_trees,,,,,,green_trees,,,,,,,,,,,,,,,,green_trees,,,,,,,,,,,,green_trees,green_trees,green_trees,green_trees,green_trees,green_trees,green_trees,green_trees,,,green_trees
grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass
green_trees,,,,green_trees,green_trees,green_trees,green_trees,green_trees,green_trees,,,green_trees,,,,,,,,,,green_trees,,,,,,green_trees,,,,,,,,,,,,,,,,green_trees,,,,,,,,,,,,,,,,,,,,,,green_trees
grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass
green_trees,,,,green_trees,green_trees,,,,,,,green_trees,,,,,,,,,,,,,,,,green_trees,,,,,,,,,,,,,,,,green_trees,,,,,,,,,,,,,,,,,,,,,,green_trees
grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass
green_trees,,,,green_trees,green_trees,,,,,,,green_trees,,,,,,,,,,,,,,,,green_trees,,,,,,,,,,,,,,,,green_trees,,,,,,,,,,,,,,,,,,,,,,green_trees
grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass
green_trees,,,,green_trees,green_trees,,,,,,,green_trees,,,,,,,,,,,,,,,,green_trees,,,,,,,,,,,,,,,,green_trees,,,,,,,,,,,,,,,,,,,,,,green_trees
